Time,Hips.X,Hips.Y,Hips.Z,lowerback.X,lowerback.Y,lowerback.Z,Chest.X,Chest.Y,Chest.Z,Chest2.X,Chest2.Y,Chest2.Z,RightCollar.X,RightCollar.Y,RightCollar.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightElbow.X,RightElbow.Y,RightElbow.Z,RightWrist.X,RightWrist.Y,RightWrist.Z,RThumb.X,RThumb.Y,RThumb.Z,RThumbEnd.X,RThumbEnd.Y,RThumbEnd.Z,RightHand.X,RightHand.Y,RightHand.Z,RFingers.X,RFingers.Y,RFingers.Z,RFingersEnd.X,RFingersEnd.Y,RFingersEnd.Z,LeftCollar.X,LeftCollar.Y,LeftCollar.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftElbow.X,LeftElbow.Y,LeftElbow.Z,LeftWrist.X,LeftWrist.Y,LeftWrist.Z,LThumb.X,LThumb.Y,LThumb.Z,LThumbEnd.X,LThumbEnd.Y,LThumbEnd.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LFingers.X,LFingers.Y,LFingers.Z,LFingersEnd.X,LFingersEnd.Y,LFingersEnd.Z,lowerneck.X,lowerneck.Y,lowerneck.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RHipJoint.X,RHipJoint.Y,RHipJoint.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToe.X,RightToe.Y,RightToe.Z,RightToeEnd.X,RightToeEnd.Y,RightToeEnd.Z,LHipJoint.X,LHipJoint.Y,LHipJoint.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToe.X,LeftToe.Y,LeftToe.Z,LeftToeEnd.X,LeftToeEnd.Y,LeftToeEnd.Z
2.1999912,11.8796,17.2879,21.7399,11.8796,17.2879,21.7399,11.78794739,19.32575283,21.5964521,11.73553552,21.34612421,21.25267376,11.73553552,21.34612421,21.25267376,14.91740452,22.6369531,21.56808619,15.9437304,17.52707481,21.00834109,16.10001037,15.51845876,18.21489427,16.10001037,15.51845876,18.21489427,16.46892772,15.19650631,17.68616996,16.10001037,15.51845876,18.21489427,16.34904592,15.30133137,17.68727643,16.52670853,15.0707493,17.27841029,11.73553552,21.34612421,21.25267376,8.417175896,22.68896205,21.42606753,7.42227726,17.81257921,21.67376908,6.764712919,15.91978306,18.82418628,6.764712919,15.91978306,18.82418628,6.432305563,16.03445045,18.07458173,6.764712919,15.91978306,18.82418628,6.328352948,15.76104162,18.28013849,6.02619547,15.58543468,17.82144489,11.73553552,21.34612421,21.25267376,11.65960009,23.06513665,20.90466593,11.54275917,24.61966568,21.74035477,11.60017195,26.03683307,22.80246447,11.8796,17.2879,21.7399,13.27341467,15.56995792,20.88232044,14.09613847,9.736288588,16.34869107,13.68107272,2.946146386,19.52800398,14.65714104,1.852369773,17.6129596,15.15579589,1.512424972,16.56326158,11.8796,17.2879,21.7399,10.61192393,15.53390914,20.69130545,10.66404036,8.405868857,20.04138779,10.38047057,1.839556762,23.63636065,10.15138844,1.302774727,21.34157099,10.09580838,1.691730218,20.2186661
2.2083245,11.8876,17.2655,21.6779,11.8876,17.2655,21.6779,11.79955969,19.30363993,21.53628009,11.75102429,21.3250256,21.19793808,11.75102429,21.3250256,21.19793808,14.93369083,22.60970305,21.52998043,16.02575924,17.5454276,20.73122119,16.11699192,15.77097963,17.7807436,16.11699192,15.77097963,17.7807436,16.46044372,15.49612486,17.20995598,16.11699192,15.77097963,17.7807436,16.35111064,15.59839758,17.23033697,16.51694103,15.40258986,16.7989865,11.75102429,21.3250256,21.19793808,8.43399987,22.67150746,21.36859877,7.373434527,17.80280037,21.33422754,6.790538941,16.16178054,18.3171964,6.790538941,16.16178054,18.3171964,6.489089213,16.34194626,17.56738401,6.790538941,16.16178054,18.3171964,6.372341903,16.05419693,17.74699128,6.084987733,15.92094465,17.26511146,11.75102429,21.3250256,21.19793808,11.66924186,23.04310124,20.84664455,11.5531854,24.59934926,21.67923759,11.61544536,26.01700018,22.74042853,11.8876,17.2655,21.6779,13.27992765,15.54795247,20.81712059,14.10963405,9.731456083,16.26274635,13.7548072,2.832919728,19.2073406,14.69233187,1.826448061,17.22630201,15.16892154,1.554918429,16.1468489,11.8876,17.2655,21.6779,10.61853708,15.51566811,20.62404765,10.66343857,8.383922996,20.01555541,10.37957206,1.830467629,23.63388911,10.14790188,1.278561658,21.34295003,10.09132763,1.661124754,20.21790081
2.2166578,11.9041,17.2467,21.6047,11.9041,17.2467,21.6047,11.81604708,19.28547397,21.47252945,11.76470548,21.30846608,21.14435573,11.76470548,21.30846608,21.14435573,14.94862354,22.58573803,21.49257512,16.10826372,17.5781747,20.46444102,16.1225189,16.05334268,17.3762391,16.1225189,16.05334268,17.3762391,16.44610528,15.83751293,16.76959904,16.1225189,16.05334268,17.3762391,16.34194261,15.93161715,16.80652011,16.49644607,15.77580957,16.35512639,11.76470548,21.30846608,21.14435573,8.449575363,22.66001518,21.31173798,7.331613929,17.81546411,20.97890736,6.828526667,16.44557162,17.81576208,6.828526667,16.44557162,17.81576208,6.538704094,16.72334403,17.09161043,6.828526667,16.44557162,17.81576208,6.422033074,16.41106211,17.2282513,6.143241537,16.33765679,16.72882794,11.76470548,21.30846608,21.14435573,11.68119505,23.02629335,20.79225505,11.56605923,24.58649646,21.61754177,11.6310565,26.00952104,22.67135061,11.9041,17.2467,21.6047,13.28253775,15.52024953,20.73938782,14.12097275,9.723007186,16.16212056,13.83992722,2.72426348,18.86858342,14.73420676,1.818084841,16.82027778,15.18586221,1.596546129,15.71890908,11.9041,17.2467,21.6047,10.62129625,15.51244634,20.54177202,10.66564194,8.376535415,19.98420945,10.38136068,1.834109332,23.62241523,10.12230397,1.255891197,21.34091867,10.05936577,1.657644995,20.22291885
2.2249911,11.9235,17.2179,21.5288,11.9235,17.2179,21.5288,11.83868672,19.25731872,21.40470463,11.78351575,21.28133533,21.0835443,11.78351575,21.28133533,21.0835443,14.96509753,22.55989626,21.44800822,16.18325624,17.61834558,20.19314494,16.11926985,16.35316783,16.9904058,16.11926985,16.35316783,16.9904058,16.42058089,16.19446521,16.35532477,16.11926985,16.35316783,16.9904058,16.32169556,16.28213279,16.40600743,16.46291064,16.16660319,15.93844479,11.78351575,21.28133533,21.0835443,8.466710372,22.62970282,21.24322097,7.298732337,17.82899837,20.59564618,6.886302917,16.72665378,17.3169378,6.886302917,16.72665378,17.3169378,6.598095776,17.08127737,16.62648216,6.886302917,16.72665378,17.3169378,6.485107468,16.7509525,16.72528871,6.209956183,16.72637338,16.21910258,11.78351575,21.28133533,21.0835443,11.67748482,23.0009586,20.74659819,11.56539711,24.5629473,21.5689216,11.64551106,25.99285532,22.6123206,11.9235,17.2179,21.5288,13.28304432,15.4820895,20.65239362,14.131603,9.700961108,16.05664881,13.9370559,2.610548384,18.52130702,14.78677112,1.797857167,16.41560793,15.21117378,1.665476266,15.2893563,11.9235,17.2179,21.5288,10.62148405,15.50169301,20.4599571,10.66412488,8.36164805,19.9579541,10.38813253,1.830203155,23.61647184,10.13029866,1.261200431,21.33252115,10.06526299,1.64836631,20.20950563
2.2333244,11.9418,17.1966,21.4515,11.9418,17.1966,21.4515,11.86202678,19.23638635,21.33013466,11.80896239,21.26175627,21.01725782,11.80896239,21.26175627,21.01725782,14.98688217,22.5463646,21.39225362,16.25839902,17.68695474,19.89328852,16.1120558,16.68259727,16.60206432,16.1120558,16.68259727,16.60206432,16.40292398,16.59743546,15.94827081,16.1120558,16.68259727,16.60206432,16.30006459,16.67044424,16.00872749,16.4305389,16.60196837,15.52894512,11.80896239,21.26175627,21.01725782,8.488463378,22.60018064,21.18367896,7.273267267,17.86390821,20.22382952,6.970370128,17.04899935,16.85049777,6.970370128,17.04899935,16.85049777,6.717604994,17.473876,16.18631417,6.970370128,17.04899935,16.85049777,6.595439001,17.13665362,16.24772065,6.341823671,17.16492767,15.73059727,11.80896239,21.26175627,21.01725782,11.72418402,22.97955062,20.66529961,11.61311646,24.53967944,21.49128403,11.68271661,25.96026687,22.54808288,11.9418,17.1966,21.4515,13.3020932,15.46441797,20.56909712,14.13782612,9.690105308,15.96244634,14.03877313,2.518699607,18.18673724,14.84177009,1.796802166,16.03023277,15.23599084,1.75950127,14.88599341,11.9418,17.1966,21.4515,10.63981911,15.4781254,20.38626392,10.67118781,8.334440202,19.93810643,10.39408356,1.81355096,23.61532181,10.11330892,1.240417466,21.335112,10.0426557,1.642396753,20.21765431
2.2416577,11.9571,17.1825,21.3649,11.9571,17.1825,21.3649,11.88476905,19.2225802,21.24381046,11.83774701,21.25015893,20.94457064,11.83774701,21.25015893,20.94457064,15.01186569,22.54265527,21.32462113,16.33603981,17.78283329,19.57300096,16.10913473,17.04784487,16.21582758,16.10913473,17.04784487,16.21582758,16.39106963,17.01894049,15.55327189,16.10913473,17.04784487,16.21582758,16.2800791,17.08807262,15.6185811,16.39814043,17.06160808,15.13148279,11.83774701,21.25015893,20.94457064,8.512502761,22.5724458,21.14230166,7.246083195,17.92050991,19.88295146,7.046728314,17.40017577,16.44424526,7.046728314,17.40017577,16.44424526,6.821004187,17.90395635,15.82715209,7.046728314,17.40017577,16.44424526,6.694941986,17.5599402,15.84231622,6.45987072,17.64830547,15.32321138,11.83774701,21.25015893,20.94457064,11.76388762,22.96548166,20.57838471,11.65439018,24.52569226,21.40442427,11.71855364,25.9389472,22.47134984,11.9571,17.1825,21.3649,13.3308483,15.46213273,20.4802311,14.15289427,9.683881534,15.87605678,14.13343579,2.442030471,17.86139196,14.90091741,1.805404508,15.66545687,15.270139,1.858371217,14.51352153,11.9571,17.1825,21.3649,10.66826748,15.45293148,20.30163119,10.68522457,8.305973402,19.90822289,10.40049032,1.798829184,23.60912774,10.10599354,1.223684037,21.33115653,10.03332708,1.637229337,20.2180569
2.249991,11.9731,17.157,21.2754,11.9731,17.157,21.2754,11.90730779,19.19749723,21.15765404,11.86535534,21.22570546,20.86194742,11.86535534,21.22570546,20.86194742,15.03907634,22.51766054,21.24712485,16.42363966,17.87269068,19.25093974,16.10407977,17.40659822,15.85344856,16.10407977,17.40659822,15.85344856,16.36634385,17.44659617,15.18343326,16.10407977,17.40659822,15.85344856,16.25048009,17.50621785,15.25663496,16.3499834,17.52787232,14.76517409,11.86535534,21.22570546,20.86194742,8.539753433,22.54655457,21.06324092,7.230853595,17.99818271,19.50459291,7.133933148,17.77297711,16.02967146,7.133933148,17.77297711,16.02967146,6.939443506,18.35494626,15.47376145,7.133933148,17.77297711,16.02967146,6.807632207,18.00608215,15.43739905,6.593336073,18.15616944,14.92350438,11.86535534,21.22570546,20.86194742,11.78542822,22.94391698,20.51089152,11.67290384,24.50216432,21.34022358,11.73605697,25.91707087,22.40501829,11.9731,17.157,21.2754,13.34809958,15.44040245,20.38536853,14.17317448,9.658151412,15.78676092,14.22445258,2.354731662,17.53140179,14.96120531,1.796509842,15.30383912,15.30919791,1.919329722,14.15062557,11.9731,17.157,21.2754,10.6857978,15.43217796,20.20260968,10.69558793,8.28224592,19.86728395,10.40439978,1.79513633,23.60269756,10.1178412,1.21790241,21.32424231,10.04677525,1.615089466,20.20509844
2.2583243,11.9978,17.1339,21.18,11.9978,17.1339,21.18,11.93248586,19.17503904,21.07366501,11.88935207,21.20499821,20.7904049,11.88935207,21.20499821,20.7904049,15.06401923,22.49142645,21.18613891,16.49470285,17.97255951,18.94772393,16.09413307,17.77170554,15.53282883,16.09413307,17.77170554,15.53282883,16.33358658,17.87246971,14.86065966,16.09413307,17.77170554,15.53282883,16.21552185,17.92603696,14.94207492,16.29575851,17.99246457,14.45110338,11.88935207,21.20499821,20.7904049,8.565028744,22.528965,20.99233517,7.225859053,18.09963514,19.14356515,7.26196215,18.17291192,15.66096306,7.26196215,18.17291192,15.66096306,7.120710544,18.81032873,15.1517499,7.26196215,18.17291192,15.66096306,6.979473594,18.47428437,15.07703521,6.801334031,18.68125489,14.56913142,11.88935207,21.20499821,20.7904049,11.8035525,22.92403137,20.44479985,11.68826041,24.48339952,21.27164135,11.75137784,25.90158411,22.33206829,11.9978,17.1339,21.18,13.3657716,15.41058147,20.29212955,14.19166557,9.623292604,15.70001083,14.32653629,2.267991061,17.20589606,15.02334124,1.796183212,14.94573859,15.34969901,1.942390225,13.78893299,11.9978,17.1339,21.18,10.70410678,15.41820008,20.10029229,10.70556628,8.265850378,19.82108093,10.40579402,1.805548364,23.60199757,10.128385,1.223317984,21.32368127,10.05894031,1.597612156,20.19657337
2.2666576,12.0226,17.1197,21.0792,12.0226,17.1197,21.0792,11.96142826,19.16146082,20.98280263,11.92093406,21.19329276,20.71289483,11.92093406,21.19329276,20.71289483,15.09333107,22.47894921,21.12882666,16.5580171,18.10302975,18.64215433,16.08909846,18.16239325,15.23057137,16.08909846,18.16239325,15.23057137,16.29092438,18.32289976,14.5576622,16.08909846,18.16239325,15.23057137,16.17923253,18.37084292,14.65094374,16.23460214,18.4820558,14.16466243,11.92093406,21.19329276,20.71289483,8.595107143,22.51414154,20.91043788,7.227009605,18.22546525,18.77365201,7.362491308,18.58128629,15.31096138,7.362491308,18.58128629,15.31096138,7.271635462,19.25456411,14.83768299,7.362491308,18.58128629,15.31096138,7.11236656,18.92786976,14.73745081,6.96187884,19.17356436,14.23792667,11.92093406,21.19329276,20.71289483,11.83112888,22.91339087,20.37366494,11.71457437,24.47289768,21.20006783,11.77805228,25.89240189,22.25870611,12.0226,17.1197,21.0792,13.38943029,15.3969891,20.18839749,14.20337002,9.594948168,15.61278925,14.43307974,2.199755064,16.89524535,15.08831983,1.808909019,14.60737485,15.39068186,1.987380724,13.44857801,12.0226,17.1197,21.0792,10.72762275,15.40553727,19.99859038,10.72270869,8.251348514,19.77137585,10.40938338,1.818580912,23.59786568,10.12489718,1.228507426,21.32244176,10.05495034,1.602003438,20.19510016
2.2749909,12.0415,17.1135,20.9784,12.0415,17.1135,20.9784,11.9928521,19.1558578,20.88768247,11.96238009,21.18947997,20.63022693,11.96238009,21.18947997,20.63022693,15.12915956,22.48189419,21.06747723,16.63557143,18.2675448,18.33846676,16.09702629,18.5840083,14.95141391,16.09702629,18.5840083,14.95141391,16.25166417,18.8051544,14.28321909,16.09702629,18.5840083,14.95141391,16.14846007,18.84721305,14.38961197,16.17305645,19.00402925,13.91347406,11.96238009,21.18947997,20.63022693,8.631766621,22.49882536,20.82366442,7.235210828,18.37116522,18.40657057,7.465221092,19.00012425,14.98798957,7.465221092,19.00012425,14.98798957,7.387191452,19.70113934,14.55435439,7.465221092,19.00012425,14.98798957,7.228260539,19.3867448,14.43484301,7.088622558,19.66664311,13.95038978,11.96238009,21.18947997,20.63022693,11.86982374,22.91027936,20.29532066,11.75192597,24.46747343,21.12588366,11.81439289,25.8831905,22.18964102,12.0415,17.1135,20.9784,13.41464288,15.39822384,20.08297086,14.20031155,9.578855959,15.52445687,14.53238427,2.155633277,16.60696968,15.13883881,1.836262074,14.29468368,15.41207357,2.05468552,13.13549473,12.0415,17.1135,20.9784,10.75169377,15.38781289,19.91001758,10.73860637,8.232018492,19.7411905,10.4078005,1.816828729,23.59561704,10.13162529,1.221518508,21.32053328,10.06528908,1.584966022,20.18969451
2.2833242,12.0733,17.1082,20.8809,12.0733,17.1082,20.8809,12.02169875,19.15068363,20.79476293,11.99136573,21.18532531,20.54547556,11.99136573,21.18532531,20.54547556,15.15829448,22.47017218,21.0034552,16.70239153,18.43757359,18.03168325,16.12571921,18.9983065,14.68275288,16.12571921,18.9983065,14.68275288,16.19937521,19.24374734,14.00922754,16.12571921,18.9983065,14.68275288,16.13263943,19.29536687,14.13571462,16.12039325,19.4806822,13.66944017,11.99136573,21.18532531,20.54547556,8.66206145,22.49906918,20.73148509,7.24433585,18.5455982,18.04999104,7.57578208,19.42970058,14.69682886,7.57578208,19.42970058,14.69682886,7.501883523,20.15738848,14.30880879,7.57578208,19.42970058,14.69682886,7.349163755,19.85572025,14.16886272,7.217843529,20.16937341,13.70312304,11.99136573,21.18532531,20.54547556,11.90289203,22.90574539,20.20753095,11.78177098,24.45974536,21.04359432,11.83929103,25.86791649,22.11759718,12.0733,17.1082,20.8809,13.44592358,15.39715304,19.97662692,14.19783658,9.555061874,15.4415453,14.63213539,2.111612278,16.33192943,15.18482311,1.866001031,13.99726393,15.42854175,2.107847154,12.83614518,12.0733,17.1082,20.8809,10.78217815,15.38078796,19.81690324,10.74554314,8.223824998,19.71391563,10.39704497,1.83619129,23.61229746,10.16334396,1.247264887,21.33080175,10.10863978,1.569609138,20.18695186
2.2916575,12.1154,17.0647,20.7736,12.1154,17.0647,20.7736,12.05950776,19.1073136,20.69342894,12.02308626,21.14308799,20.45441604,12.02308626,21.14308799,20.45441604,15.18992316,22.42235237,20.92837939,16.76424643,18.58326311,17.72519105,16.15419122,19.37737007,14.42981038,16.15419122,19.37737007,14.42981038,16.15116311,19.63703285,13.75759846,16.15419122,19.37737007,14.42981038,16.12139346,19.70131514,13.89921872,16.07614777,19.90936038,13.44471502,12.02308626,21.14308799,20.45441604,8.6943952,22.45832369,20.64085728,7.25609363,18.69393033,17.70983012,7.692575615,19.81904548,14.44198838,7.692575615,19.81904548,14.44198838,7.626983481,20.57737382,14.11612638,7.692575615,19.81904548,14.44198838,7.477678765,20.28591161,13.94454268,7.356215745,20.63517619,13.50205229,12.02308626,21.14308799,20.45441604,11.93225548,22.86441031,20.12173203,11.80746298,24.41605134,20.96162793,11.8619032,25.82117388,22.03977613,12.1154,17.0647,20.7736,13.4741635,15.34808917,19.85899843,14.19843896,9.4947256,15.333965,14.73330587,2.0389971,16.04976606,15.24298436,1.866495428,13.69882527,15.45975802,2.151464732,12.54215472,12.1154,17.0647,20.7736,10.80946388,15.34501966,19.71517312,10.75408241,8.187655023,19.6592114,10.43253178,1.81034841,23.57676953,10.08416633,1.189996852,21.31834561,9.99936394,1.588316367,20.20056163
2.2999908,12.1566,17.069,20.6607,12.1566,17.069,20.6607,12.10446776,19.11180943,20.58302429,12.06557,21.14842912,20.35172739,12.06557,21.14842912,20.35172739,15.2241123,22.43885231,20.85015803,16.82587549,18.80476529,17.42885976,16.18599903,19.8194044,14.20033493,16.18599903,19.8194044,14.20033493,16.10947393,20.08985243,13.53678044,16.18599903,19.8194044,14.20033493,16.11657833,20.16697227,13.6885528,16.04082049,20.39508133,13.24795024,12.06557,21.14842912,20.35172739,8.729842943,22.44637499,20.53352676,7.268900194,18.88795185,17.36594723,7.810314072,20.2437835,14.20307167,7.810314072,20.2437835,14.20307167,7.758036534,21.03048345,13.95024665,7.810314072,20.2437835,14.20307167,7.609611179,20.7515464,13.74101966,7.50028263,21.13679082,13.32608501,12.06557,21.14842912,20.35172739,11.9803938,22.86951087,20.01631415,11.84992104,24.41630997,20.86423961,11.89319493,25.81110259,21.95621835,12.1566,17.069,20.6607,13.51172484,15.35474678,19.73633017,14.20154291,9.47236179,15.24366221,14.82349131,2.010426671,15.80850351,15.30188453,1.905006961,13.44704671,15.49697964,2.235520882,12.29866371,12.1566,17.069,20.6607,10.84666853,15.35423513,19.59923964,10.77528793,8.196817818,19.61793701,10.42368857,1.849181628,23.58083858,10.13571831,1.239090947,21.31113912,10.06577677,1.579005315,20.17322115
2.3083241,12.173,17.0569,20.5494,12.173,17.0569,20.5494,12.12167646,19.10013432,20.48321029,12.08148931,21.13817503,20.26502211,12.08148931,21.13817503,20.26502211,15.24850768,22.40662527,20.76606427,16.89323349,18.99508565,17.14200714,16.21266049,20.22146856,13.99635739,16.21266049,20.22146856,13.99635739,16.06682306,20.51134662,13.35292524,16.21266049,20.22146856,13.99635739,16.10683104,20.59529204,13.50994221,16.00098187,20.84580081,13.08810703,12.08148931,21.13817503,20.26502211,8.754393948,22.45761188,20.45025798,7.275456177,19.12641921,17.05228984,7.919147489,20.69486095,14.00912663,7.919147489,20.69486095,14.00912663,7.874863454,21.50182797,13.82914498,7.919147489,20.69486095,14.00912663,7.73018192,21.23903104,13.58513631,7.630862851,21.65657653,13.20000226,12.08148931,21.13817503,20.26502211,11.98274662,22.86021085,19.93833887,11.85293641,24.40338535,20.792944,11.9066138,25.7940695,21.88969054,12.173,17.0569,20.5494,13.49305524,15.32538709,19.60663586,14.17477919,9.429428354,15.13055603,14.90224412,1.968420987,15.56702491,15.35099045,1.908081683,13.19817762,15.52920094,2.24375651,12.04854789,12.173,17.0569,20.5494,10.82609191,15.35257165,19.51782811,10.75980872,8.195518887,19.59700929,10.4114799,1.857153342,23.57500947,10.14164426,1.247688196,21.30291482,10.07465584,1.563136947,20.15779668
2.3166574,12.2201,17.0398,20.4384,12.2201,17.0398,20.4384,12.15863792,19.08279873,20.37359053,12.12181332,21.12125238,20.15869119,12.12181332,21.12125238,20.15869119,15.2923884,22.37790276,20.66692149,16.98143283,19.20149061,16.85443536,16.25394602,20.61995633,13.8014,16.25394602,20.61995633,13.8014,16.04599333,20.93180195,13.18592394,16.25394602,20.61995633,13.8014,16.1158272,21.01824623,13.34332582,15.98323285,21.28982473,12.94261712,12.12181332,21.12125238,20.15869119,8.798401862,22.44874222,20.35233128,7.302151682,19.37130874,16.73004919,8.04412402,21.1333973,13.81805481,8.04412402,21.1333973,13.81805481,7.998951605,21.95241886,13.70530115,8.04412402,21.1333973,13.81805481,7.861782148,21.70784208,13.43287758,7.768029433,22.15262586,13.07803314,12.12181332,21.12125238,20.15869119,12.01693606,22.8450899,19.84362871,11.88721644,24.38616856,20.70202113,11.94477403,25.77619158,21.79940883,12.2201,17.0398,20.4384,13.56616583,15.33465028,19.48443028,14.19336677,9.411740641,15.03604541,14.9905693,1.95201203,15.35738387,15.41349884,1.898929816,12.98361799,15.5778116,2.231726948,11.83108493,12.2201,17.0398,20.4384,10.8991089,15.32236128,19.39512445,10.79724928,8.166945944,19.54914831,10.41801635,1.860117156,23.57416871,10.1463555,1.2513145,21.30211395,10.08207405,1.567800311,20.15712681
2.3249907,12.2556,17.0325,20.3226,12.2556,17.0325,20.3226,12.19221598,19.07538593,20.25610784,12.15228423,21.11427795,20.04597491,12.15228423,21.11427795,20.04597491,15.32529057,22.36048996,20.56462796,17.05026464,19.43638923,16.57068067,16.2797955,21.03182855,13.61716452,16.2797955,21.03182855,13.61716452,16.01099685,21.35657709,13.03270882,16.2797955,21.03182855,13.61716452,16.11226725,21.44889844,13.1864319,15.95510722,21.73679864,12.80654005,12.15228423,21.11427795,20.04597491,8.831599299,22.44733556,20.24796109,7.329952777,19.63916535,16.41526925,8.159511598,21.57548886,13.64080107,8.159511598,21.57548886,13.64080107,8.110039066,22.40024795,13.58718052,8.159511598,21.57548886,13.64080107,7.980377883,22.17371479,13.2920408,7.889441421,22.64043044,12.96578351,12.15228423,21.11427795,20.04597491,12.04524419,22.84019611,19.7432732,11.9153924,24.37845668,20.60668567,11.9740614,25.76676797,21.70617936,12.2556,17.0325,20.3226,13.58510196,15.32388547,19.35175092,14.18324775,9.385379049,14.92019017,15.05601007,1.93125529,15.16649523,15.46045776,1.860937599,12.78995802,15.61303931,2.186987655,11.63388912,12.2556,17.0325,20.3226,10.91723698,15.32206952,19.29000662,10.80461968,8.168634721,19.51306563,10.41841043,1.879538964,23.5650791,10.1402131,1.261462625,21.29632151,10.0764192,1.588618717,20.15431006
2.333324,12.2894,17.0269,20.2,12.2894,17.0269,20.2,12.2265823,19.06999452,20.13966428,12.18944917,21.10994838,19.93956326,12.18944917,21.10994838,19.93956326,15.36316242,22.35043196,20.46753983,17.11674292,19.68498501,16.30846979,16.30424908,21.45215413,13.46606341,16.30424908,21.45215413,13.46606341,15.98785947,21.78894203,12.91309477,16.30424908,21.45215413,13.46606341,16.11390307,21.88642011,13.06267146,15.93767443,22.18944264,12.70347176,12.18944917,21.10994838,19.93956326,8.869841852,22.44507602,20.1455509,7.359717845,19.91905399,16.12447801,8.274759487,22.01518594,13.4969088,8.274759487,22.01518594,13.4969088,8.233405209,22.84211737,13.50185567,8.274759487,22.01518594,13.4969088,8.106205947,22.63678178,13.18577348,8.024191135,23.12470476,12.88956157,12.18944917,21.10994838,19.93956326,12.0755787,22.83783145,19.6508887,11.94545058,24.37352598,20.51881563,12.00737448,25.76136627,21.61872536,12.2894,17.0269,20.2,13.61798864,15.32461174,19.21686526,14.1800331,9.367852571,14.80512027,15.10399925,1.918962795,15.02115013,15.50317141,1.817574838,12.6448434,15.65487764,2.109787331,11.47964721,12.2894,17.0269,20.2,10.94969962,15.30975562,19.18036517,10.8171075,8.159262095,19.47520245,10.41859903,1.889057742,23.55520546,10.14553798,1.262159969,21.28824494,10.08466528,1.584896481,20.14481739
2.3416573,12.3408,16.9947,20.0763,12.3408,16.9947,20.0763,12.27352477,19.03795654,20.02732645,12.23149315,21.07874976,19.83699142,12.23149315,21.07874976,19.83699142,15.40337091,22.32381973,20.3652024,17.17065844,19.9159113,16.05751306,16.33282137,21.83805392,13.32516904,16.33282137,21.83805392,13.32516904,15.98088876,22.18939917,12.80363022,16.33282137,21.83805392,13.32516904,16.12855716,22.28857876,12.94721786,15.94025489,22.60612575,12.60720348,12.23149315,21.07874976,19.83699142,8.90969061,22.40769613,20.04751188,7.382026518,20.1819383,15.85913111,8.385872877,22.41968777,13.3852758,8.385872877,22.41968777,13.3852758,8.369871276,23.24382966,13.46327788,8.385872877,22.41968777,13.3852758,8.239483552,23.06732021,13.11930729,8.175999874,23.57832988,12.859739,12.23149315,21.07874976,19.83699142,12.11276708,22.80725515,19.55405563,11.98019989,24.3395629,20.42758128,12.04106901,25.72357978,21.53235676,12.3408,16.9947,20.0763,13.67137861,15.29439217,19.09242966,14.20708648,9.335168768,14.68073597,15.13280587,1.886761194,14.90570141,15.5582138,1.729407502,12.53700567,15.7238782,1.994776283,11.3672964,12.3408,16.9947,20.0763,11.00315954,15.27916387,19.05126786,10.84555795,8.133200057,19.43130764,10.43235443,1.88666522,23.54600831,10.1499726,1.253392458,21.28196342,10.08824786,1.578882152,20.13936225
2.3499906,12.378,16.9583,19.9517,12.378,16.9583,19.9517,12.3144159,19.00207768,19.92428586,12.2707231,21.0439916,19.74677667,12.2707231,21.0439916,19.74677667,15.4420394,22.29457199,20.26525155,17.19981572,20.15511735,15.81435593,16.35306917,22.21898025,13.19027567,16.35306917,22.21898025,13.19027567,15.95554188,22.56018504,12.69544829,16.35306917,22.21898025,13.19027567,16.13050653,22.67678341,12.8319103,15.92648434,23.0008663,12.50748952,12.2707231,21.0439916,19.74677667,8.947679318,22.36948925,19.95943953,7.405138251,20.46000704,15.62299701,8.488128843,22.82031035,13.30108187,8.488128843,22.82031035,13.30108187,8.500782861,23.6332534,13.45765043,8.488128843,22.82031035,13.30108187,8.365464613,23.49054141,13.08350271,8.321872475,24.02177073,12.86343025,12.2707231,21.0439916,19.74677667,12.15097857,22.77178504,19.45994836,12.01587738,24.30058473,20.33921359,12.07397906,25.67818768,21.45212462,12.378,16.9583,19.9517,13.69442492,15.25462521,18.95470218,14.22951397,9.292326463,14.54709048,15.1345229,1.84337146,14.83058554,15.59469394,1.622912397,12.47344914,15.78179132,1.843342677,11.29765573,12.378,16.9583,19.9517,11.02593527,15.25020068,18.93319384,10.85769995,8.108687519,19.38547025,10.43834778,1.884088869,23.53266347,10.13627017,1.246681863,21.27232399,10.07209923,1.592354923,20.1358016
